But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.;bacos;negative
otherwise, good stuff for late nite eats.;stuff;positive
otherwise, good stuff for late nite eats.;eats;positive
black white shakes came out good also.;black white shakes;positive
sandwiches tho pricey are over stuffed - can serve 2 persons easily thus cost effective!;sandwiches;conflict
Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).;sandwiches;negative
Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).;price;positive
Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).;portion;positive
The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.;corned beef;positive
The corned beef and pastrami are excellent, much less fatty than those big tourist places around Times Square.;pastrami;positive
Grilled whole fish wonderful, great spicing.;fish;positive
Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.;portraits;positive
Nice ambiance, nice little bar, good bartender, Francois, and good service.;bar;positive
Nice ambiance, nice little bar, good bartender, Francois, and good service.;bartender;positive
Nice ambiance, nice little bar, good bartender, Francois, and good service.;service;positive
Nice ambiance, nice little bar, good bartender, Francois, and good service.;ambiance;positive
The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.;kamasutra;positive
The 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.;bombay cosmopolitan;positive
The food is nothing like its menu description.;food;negative
The food is nothing like its menu description.;menu description;negative
We always get a sampling of appetizers and share.;appetizers;neutral
The staff is very attentive and we can almost always get a table.;staff;positive
The staff is very attentive and we can almost always get a table.;table;positive
There is actually space to breathe and the decor sets the tone for an intimate dinner.;space;positive
There is actually space to breathe and the decor sets the tone for an intimate dinner.;decor;positive
There is actually space to breathe and the decor sets the tone for an intimate dinner.;dinner;neutral
they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.;discount;negative
they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.;service;negative
still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...;serves;negative
Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?;wait;conflict
Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?;noise;conflict
Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?;rush;conflict
The quail was fantastic and unique and the pastas were full of flavor.;quail;positive
The quail was fantastic and unique and the pastas were full of flavor.;pastas;positive
The quail was fantastic and unique and the pastas were full of flavor.;flavor;positive
We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.;menu;positive
We all had the tasting menu and unlike some of the other reviews, I felt there was more than enough food.;food;positive
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!;meatballs;positive
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!;caprese salad;positive
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!;beans on toast;positive
I recommend the meatballs and caprese salad and the beans on toast were a wonderful start to the meal!;meal;neutral
What an amazing meal and experience!;meal;positive
Great food at reasonable prices.;food;positive
Great food at reasonable prices.;prices;positive
